TARGET,AMOUNT GRANTED,LOAN OUTSTANDING,CYCLE,AGE,GENDER,DEPENDANTS,HOME YEARS,BUS YEARS,CASHFLOW,COLLATERAL,CF TO LOAN,MOP_PDC,MOP_WALK-IN,MARITAL STATUS,COLL TO LOAN
0.0,150000.0,1.0,7.0,37.0,1,2.0,7.0,1.0,153047.17,70325.0,2.2409820585457982,0,1,0,0.4688333333333333
0.0,50000.0,1.0,1.0,52.0,0,0.0,3.0,10.0,153047.17,70325.0,2.2409820585457982,1,0,1,1.4065
0.0,60000.0,1.0,1.0,51.0,0,1.0,12.0,12.0,165035.5,90000.0,2.75,0,1,0,1.5
0.0,25805.02,1.0,2.0,56.0,1,3.0,10.0,10.0,70505.51,25000.0,2.73,0,1,1,0.9688037443877199
0.0,34406.71,1.0,1.0,58.0,0,3.0,9.0,8.0,64272.96,70325.0,1.87,0,1,0,2.043932709637161
0.0,50000.0,1.0,1.0,43.0,0,5.0,18.0,11.0,85640.93,70325.0,1.71,0,1,0,1.4065
0.0,35000.0,1.0,1.0,49.0,0,3.0,9.0,9.0,36595.11,70325.0,1.05,0,1,1,2.0092857142857143
0.0,13027.14,1.0,1.0,43.0,0,2.0,43.0,10.0,30039.07,70325.0,2.31,0,1,1,5.398345300656937
0.0,55000.0,1.0,2.0,46.0,0,2.0,11.0,10.0,66718.0,70325.0,1.21,0,1,0,1.2786363636363636
0.0,30000.0,1.0,1.0,43.0,0,2.0,10.0,10.0,33597.04,70325.0,1.12,0,1,1,2.3441666666666667
0.0,100000.0,1.0,1.0,60.0,0,2.0,27.0,27.0,122381.76,70325.0,1.22,0,1,0,0.70325
0.0,300000.0,1.0,10.0,56.0,1,4.0,27.0,27.0,550208.33,200000.0,1.83,1,0,1,0.6666666666666666
0.0,80000.0,1.0,1.0,55.0,0,3.0,26.0,16.0,128181.24,70325.0,1.6,0,1,1,0.8790625
0.0,150000.0,1.0,7.0,43.0,0,1.0,24.0,15.0,245103.14,70325.0,1.63,0,1,0,0.4688333333333333
0.0,10000.0,1.0,1.0,37.0,1,0.0,19.0,19.0,18281.0,70325.0,1.83,0,1,0,7.0325
0.0,40000.0,1.0,2.0,54.0,0,3.0,8.0,15.0,54067.66,70325.0,1.35,0,1,0,1.758125
0.0,100000.0,1.0,5.0,45.0,1,2.0,9.0,7.0,108486.85,60000.0,1.08,1,0,1,0.6
0.0,90000.0,1.0,1.0,43.0,1,0.0,7.0,7.0,159174.0,600000.0,1.77,0,1,0,6.666666666666667
0.0,100000.0,1.0,1.0,47.0,1,4.0,30.0,12.0,167465.13,70325.0,1.67,1,0,1,0.70325
0.0,30000.0,1.0,1.0,54.0,0,3.0,12.0,12.0,44672.27,70325.0,1.49,0,1,1,2.3441666666666667
0.0,40000.0,1.0,2.0,42.0,0,4.0,15.0,7.0,153047.17,70325.0,2.2409820585457982,0,1,1,1.758125
0.0,25000.0,1.0,1.0,52.0,0,4.0,40.0,28.0,153047.17,70325.0,2.2409820585457982,0,1,1,2.813
0.0,100000.0,1.0,1.0,43.0,0,2.0,12.0,12.0,129000.0,51600.0,1.29,0,1,0,0.516
0.0,60000.0,1.0,1.0,42.0,0,2.0,9.0,9.0,63325.57,85500.0,1.06,0,1,1,1.425
0.0,50000.0,1.0,2.0,35.0,0,4.0,35.0,12.0,51726.12,70325.0,1.03,0,1,1,1.4065
0.0,30000.0,1.0,1.0,50.0,0,3.0,50.0,20.0,40143.74,70325.0,1.34,0,1,1,2.3441666666666667
0.0,40000.0,1.0,4.0,46.0,0,6.0,43.0,15.0,41493.07,70325.0,1.04,0,1,1,1.758125
0.0,30000.0,1.0,3.0,50.0,0,0.0,12.0,12.0,32561.06,70325.0,1.09,0,1,0,2.3441666666666667
0.0,120000.0,1.0,10.0,58.0,0,2.0,18.0,12.0,148000.0,70325.0,1.23,0,1,0,0.5860416666666667
0.0,15000.0,1.0,1.0,54.0,0,3.0,16.0,1.0,27086.62,70325.0,1.81,0,1,1,4.6883333333333335
0.0,60000.0,1.0,1.0,49.0,0,3.0,11.0,8.0,62970.81,70325.0,1.05,0,1,1,1.1720833333333334
0.0,140000.0,1.0,2.0,45.0,1,2.0,18.0,15.0,208678.59,70325.0,1.49,1,0,0,0.5023214285714286
0.0,40000.0,1.0,3.0,54.0,0,3.0,8.0,12.0,50786.0,70325.0,1.27,0,1,1,1.758125
0.0,40000.0,1.0,3.0,59.0,1,2.0,21.0,7.0,208678.59,70325.0,5.22,0,1,1,1.758125
0.0,30000.0,1.0,2.0,55.0,0,2.0,6.0,4.0,153047.17,70325.0,2.2409820585457982,1,0,1,2.3441666666666667
0.0,40000.0,1.0,1.0,63.0,1,2.0,27.0,27.0,68585.09,70325.0,1.71,0,1,1,1.758125
0.0,210935.15,1.0,6.0,48.0,1,3.0,10.0,10.0,386927.01,70325.0,1.83,0,1,1,0.3333963068744114
0.0,150000.0,1.0,3.0,41.0,0,3.0,14.0,19.0,176446.25,140000.0,1.18,1,0,1,0.9333333333333333
0.0,50000.0,1.0,1.0,46.0,0,0.0,10.0,3.0,47037.1,70325.0,0.94,0,1,1,1.4065
0.0,182970.75,1.0,7.0,59.0,0,0.0,21.0,12.0,305347.66,325000.0,1.67,1,0,0,1.7762401913967123
0.0,50000.0,1.0,1.0,38.0,0,3.0,10.0,20.0,153047.17,70325.0,2.2409820585457982,0,1,0,1.4065
0.0,50000.0,1.0,8.0,45.0,0,3.0,10.0,11.0,103498.19,70325.0,2.07,0,1,1,1.4065
0.0,50000.0,1.0,4.0,43.0,1,3.0,11.0,11.0,77775.0,70000.0,1.56,0,1,1,1.4
0.0,300000.0,1.0,8.0,32.0,1,2.0,14.0,4.0,392260.0,70325.0,1.31,1,0,0,0.23441666666666666
0.0,300000.0,1.0,5.0,38.0,0,5.0,16.0,6.0,434182.56,70325.0,1.45,0,1,0,0.23441666666666666
0.0,35000.0,1.0,1.0,51.0,0,2.0,10.0,8.0,37626.02,70325.0,1.08,0,1,1,2.0092857142857143
0.0,20000.0,1.0,1.0,48.0,0,2.0,20.0,7.0,85244.0,70325.0,4.26,0,1,1,3.51625
0.0,30000.0,1.0,2.0,62.0,1,0.0,10.0,4.0,40266.0,70325.0,1.34,0,1,0,2.3441666666666667
0.0,250000.0,1.0,4.0,52.0,1,0.0,47.0,40.0,325745.0,5000.0,1.3,1,0,0,0.02
0.0,8601.69,1.0,1.0,49.0,0,2.0,49.0,1.0,23302.36,70325.0,2.71,0,1,0,8.17571895755369
0.0,66188.77,1.0,2.0,40.0,0,2.0,12.0,3.0,226193.0,70325.0,3.42,0,1,0,1.0624914165952926
0.0,130000.0,1.0,5.0,33.0,0,2.0,10.0,15.0,133741.0,50000.0,1.03,1,0,0,0.38461538461538464
0.0,60000.0,1.0,4.0,49.0,0,3.0,16.0,16.0,68130.0,16000.0,1.14,0,1,1,0.26666666666666666
0.0,100000.0,1.0,1.0,47.0,1,2.0,5.0,15.0,127966.0,70325.0,1.28,1,0,1,0.70325
0.0,80000.0,1.0,1.0,31.0,1,1.0,8.0,8.0,171847.0,70325.0,2.15,0,1,0,0.8790625
0.0,26431.71,1.0,6.0,39.0,1,2.0,8.0,4.0,83876.0,70325.0,3.17,1,0,1,2.66062997815881
0.0,60000.0,1.0,3.0,42.0,1,0.0,8.0,8.0,150271.0,70325.0,2.5,0,1,0,1.1720833333333334
0.0,30000.0,1.0,1.0,35.0,0,4.0,16.0,6.0,42395.67,70325.0,1.41,0,1,1,2.3441666666666667
0.0,30000.0,1.0,1.0,41.0,0,0.0,39.0,5.0,59099.0,70325.0,1.97,0,1,1,2.3441666666666667
0.0,30000.0,1.0,5.0,40.0,1,2.0,36.0,4.0,48901.0,70325.0,1.63,0,1,1,2.3441666666666667
0.0,3750.0,1.0,2.0,53.0,0,4.0,11.0,6.0,19856.6,70325.0,5.3,0,1,0,18.753333333333334
0.0,35000.0,1.0,1.0,50.0,0,0.0,3.0,1.0,25668.0,70325.0,0.73,0,1,0,2.0092857142857143
0.0,180000.0,1.0,3.0,55.0,1,1.0,25.0,15.0,219391.0,70325.0,1.22,0,1,1,0.39069444444444446
0.0,250000.0,1.0,5.0,33.0,0,1.0,4.0,10.0,293196.21,0.0,1.17,1,0,0,0.0
0.0,30000.0,1.0,1.0,44.0,0,3.0,15.0,3.0,153047.17,70325.0,2.2409820585457982,0,1,1,2.3441666666666667
0.0,300000.0,1.0,4.0,52.0,1,6.0,48.0,19.0,153047.17,70325.0,2.2409820585457982,1,0,1,0.23441666666666666
0.0,80000.0,1.0,1.0,24.0,0,0.0,3.0,3.0,34017.88,70325.0,0.43,0,1,1,0.8790625
0.0,25000.0,1.0,1.0,43.0,1,3.0,16.0,3.0,30084.0,70325.0,1.2,1,0,1,2.813
0.0,130000.0,1.0,1.0,47.0,0,3.0,47.0,11.0,138265.93,70325.0,1.06,0,0,0,0.5409615384615385
0.0,100000.0,1.0,10.0,43.0,0,4.0,35.0,35.0,104791.36,70325.0,1.05,0,1,0,0.70325
0.0,50000.0,1.0,2.0,41.0,0,3.0,30.0,25.0,380992.13,55000.0,7.62,0,1,1,1.1
0.0,100000.0,1.0,1.0,44.0,0,3.0,2.0,20.0,193052.54,58800.0,1.93,0,1,1,0.588
0.0,75000.0,1.0,1.0,31.0,1,3.0,24.0,8.0,153047.17,70325.0,2.2409820585457982,0,1,0,0.9376666666666666
0.0,100000.0,1.0,1.0,32.0,1,0.0,26.0,6.0,81482.0,200000.0,0.81,0,1,0,2.0
0.0,150000.0,1.0,1.0,38.0,0,4.0,6.0,17.0,457850.0,70325.0,3.05,1,0,0,0.4688333333333333
0.0,23866.73,1.0,2.0,44.0,0,1.0,8.0,8.0,57693.7,70325.0,2.42,0,1,0,2.9465703931791243
0.0,75000.0,1.0,2.0,39.0,0,5.0,3.0,3.0,123733.91,70325.0,1.65,0,1,1,0.9376666666666666
0.0,30000.0,1.0,1.0,45.0,0,2.0,45.0,15.0,26943.77,70325.0,0.9,0,1,0,2.3441666666666667
0.0,50000.0,1.0,2.0,46.0,0,0.0,7.0,5.0,55457.0,65000.0,1.11,0,1,0,1.3
0.0,26460.1,1.0,1.0,54.0,0,3.0,23.0,5.0,55712.46,70325.0,2.11,0,1,1,2.657775291854528
0.0,30000.0,1.0,1.0,50.0,0,2.0,45.0,4.0,153047.17,70325.0,2.2409820585457982,1,0,1,2.3441666666666667
0.0,25000.0,1.0,1.0,43.0,0,4.0,14.0,4.0,29925.08,70325.0,1.2,0,1,1,2.813
0.0,70000.0,1.0,1.0,46.0,0,4.0,2.0,2.0,88663.0,70325.0,1.27,0,1,1,1.0046428571428572
0.0,150000.0,1.0,3.0,40.0,1,0.0,26.0,9.0,193859.0,70325.0,1.29,0,1,0,0.4688333333333333
0.0,50000.0,1.0,2.0,46.0,0,5.0,25.0,8.0,62832.67,70325.0,1.26,0,1,1,1.4065
0.0,20000.0,1.0,2.0,54.0,1,1.0,8.0,3.0,32359.27,70325.0,1.62,0,1,1,3.51625
0.0,60000.0,1.0,3.0,38.0,0,5.0,20.0,2.0,123603.0,70325.0,2.06,1,0,1,1.1720833333333334
0.0,60000.0,1.0,1.0,41.0,1,3.0,20.0,4.0,67012.0,70325.0,1.12,0,1,1,1.1720833333333334
0.0,30000.0,1.0,1.0,45.0,0,2.0,25.0,19.0,42856.92,70325.0,1.43,0,1,0,2.3441666666666667
0.0,44632.1,1.0,3.0,55.0,0,5.0,50.0,19.0,102005.65,750000.0,2.29,0,1,1,16.80404910367202
0.0,30000.0,1.0,1.0,30.0,1,2.0,26.0,2.0,153047.17,70325.0,2.2409820585457982,1,0,0,2.3441666666666667
0.0,100000.0,1.0,2.0,43.0,0,3.0,21.0,14.0,122253.02,70325.0,1.22,0,1,1,0.70325
0.0,50000.0,1.0,2.0,54.0,0,6.0,29.0,14.0,71684.08,70325.0,1.43,0,1,1,1.4065
0.0,30000.0,1.0,1.0,62.0,1,2.0,13.0,34.0,41561.17,70325.0,1.39,0,1,0,2.3441666666666667
0.0,300000.0,1.0,12.0,44.0,0,2.0,6.0,10.0,627614.0,70325.0,2.09,1,0,0,0.23441666666666666
0.0,240000.0,1.0,13.0,54.0,0,5.0,10.0,10.0,244626.11,70325.0,1.02,0,1,1,0.29302083333333334
0.0,60000.0,1.0,8.0,44.0,0,4.0,29.0,9.0,81482.18,200000.0,1.36,0,1,1,3.3333333333333335
0.0,28977.29,1.0,8.0,62.0,0,1.0,25.0,4.0,153715.0,70325.0,5.3,1,0,0,2.4269005141612623
0.0,30000.0,1.0,7.0,58.0,1,4.0,9.0,17.0,69053.0,56000.0,2.3,0,1,1,1.8666666666666667
0.0,120000.0,1.0,2.0,37.0,0,1.0,15.0,7.0,189549.58,70325.0,1.58,0,1,0,0.5860416666666667
0.0,30000.0,1.0,1.0,45.0,0,3.0,45.0,23.0,39968.41,70325.0,1.33,0,1,0,2.3441666666666667
0.0,25000.0,1.0,2.0,55.0,0,3.0,13.0,11.0,21654.28,70325.0,0.87,1,0,0,2.813
0.0,94210.11,1.0,2.0,42.0,0,2.0,42.0,9.0,137232.23,70325.0,1.46,0,1,0,0.746469779092711
0.0,100000.0,1.0,1.0,39.0,0,3.0,20.0,11.0,205816.28,500000.0,2.06,0,1,1,5.0
1.0,500000.0,384582.89,1.0,43.0,0,3.0,18.0,5.0,2646832.0,850000.0,5.29,1,0,1,1.7
1.0,800000.0,742886.26,2.0,39.0,1,3.0,12.0,10.0,1478815.0,920000.0,1.85,1,0,1,1.15
1.0,400000.0,284177.67,1.0,35.0,0,1.0,3.0,4.0,2446266.0,700000.0,6.12,1,0,1,1.75
1.0,400000.0,166701.72,3.0,40.0,0,1.0,38.0,4.0,828179.0,2100000.0,2.07,1,0,1,5.25
1.0,400000.0,226660.47,1.0,42.0,0,3.0,42.0,2.0,611628.0,670000.0,1.53,1,0,1,1.675
1.0,600000.0,472548.49,2.0,35.0,1,1.0,5.0,5.0,1355848.0,2000000.0,2.26,1,0,0,3.3333333333333335
1.0,450000.0,123223.68,2.0,45.0,0,3.0,13.0,4.0,232177.86,424200.0,0.52,1,0,1,0.9426666666666667
1.0,200000.0,135308.34,3.0,39.0,0,3.0,10.0,10.0,491214.0,568000.0,2.46,1,0,1,2.84
1.0,500000.0,447554.09,1.0,44.0,0,4.0,12.0,19.0,250973.0,752000.0,0.5,1,0,1,1.504
0.0,526160.6,509904.74,1.0,48.0,1,3.0,9.0,2.0,1998442.0,2370000.0,3.8,1,0,1,4.504328146197188
1.0,255411.15,159050.39,2.0,48.0,0,1.0,14.0,14.0,697536.0,688000.0,2.73,1,0,1,2.6936960269745467
1.0,500000.0,176610.87,2.0,45.0,1,4.0,18.0,3.0,2489078.0,780000.0,4.98,1,0,1,1.56
1.0,500000.0,464813.97,1.0,47.0,1,2.0,30.0,3.0,1754831.0,650000.0,3.51,1,0,1,1.3
1.0,500000.0,233676.06,1.0,47.0,0,0.0,11.0,5.0,1121007.0,1138000.0,2.24,1,0,0,2.276
1.0,500000.0,389919.19,1.0,43.0,0,2.0,43.0,16.0,1431574.0,1000000.0,2.86,1,0,0,2.0
1.0,500000.0,170608.5,3.0,47.0,0,4.0,21.0,13.0,1279552.0,830000.0,2.56,1,0,1,1.66
0.0,211500.54,140976.27,1.0,51.0,0,3.0,26.0,4.0,814999.0,430000.0,3.85,1,0,0,2.0330917358414307
1.0,500000.0,423201.25,2.0,32.0,1,0.0,31.0,7.0,2431309.0,2700000.0,4.86,1,0,0,5.4
1.0,600000.0,600000.0,4.0,61.0,0,1.0,36.0,36.0,6860243.0,750000.0,11.43,1,0,0,1.25
1.0,400000.0,371815.17,1.0,44.0,0,4.0,26.0,1.0,279498.0,1300000.0,0.7,1,0,1,3.25
1.0,1000000.0,928733.56,4.0,42.0,1,4.0,5.0,9.0,3898994.0,1200000.0,3.9,1,0,1,1.2
1.0,500000.0,386805.89,1.0,30.0,0,4.0,3.0,7.0,829282.0,1180000.0,1.66,1,0,1,2.36
1.0,500000.0,270438.72,2.0,49.0,1,2.0,15.0,18.0,1573471.0,950000.0,3.15,1,0,1,1.9
1.0,300000.0,249054.85,1.0,35.0,0,4.0,6.0,6.0,1203086.0,520000.0,4.01,1,0,1,1.7333333333333334
1.0,750000.0,263523.03,2.0,44.0,1,3.0,17.0,7.0,1615250.0,1300000.0,2.15,1,0,0,1.7333333333333334
1.0,300000.0,253646.94,3.0,43.0,0,1.0,5.0,5.0,312752.0,450000.0,1.04,1,0,1,1.5
1.0,600000.0,456321.02,9.0,56.0,0,1.0,14.0,14.0,1629246.0,1300000.0,2.72,1,0,1,2.1666666666666665
1.0,500000.0,390290.11,1.0,35.0,0,1.0,7.0,7.0,2817462.0,2587000.0,5.63,1,0,0,5.174
1.0,500000.0,178356.73,2.0,54.0,0,4.0,7.0,23.0,2418630.0,1050000.0,4.84,1,0,1,2.1
1.0,500000.0,423074.19,2.0,58.0,0,2.0,45.0,15.0,1019698.0,1520000.0,2.04,1,0,1,3.04
1.0,400000.0,297491.92,1.0,47.0,0,3.0,20.0,20.0,1036586.0,840000.0,2.59,1,0,1,2.1
1.0,300000.0,190006.78,1.0,29.0,1,1.0,7.0,7.0,1906629.0,650000.0,6.36,1,0,1,2.1666666666666665
1.0,500000.0,342344.51,1.0,25.0,0,3.0,4.0,4.0,1349913.0,1700000.0,2.7,1,0,1,3.4
1.0,500000.0,422460.78,1.0,25.0,0,3.0,4.0,4.0,1349913.0,1700000.0,2.7,1,0,1,3.4
1.0,300000.0,207596.58,1.0,39.0,0,1.0,10.0,8.0,357373.0,520000.0,1.19,1,0,0,1.7333333333333334
1.0,300000.0,157170.8,3.0,36.0,1,0.0,3.0,6.0,1194593.0,1800000.0,3.98,1,0,1,6.0
0.0,226000.0,205922.0,2.0,54.0,0,2.0,4.0,5.0,0.0,550000.0,2.2409820585457982,1,0,1,2.433628318584071
1.0,500000.0,380617.03,5.0,50.0,1,3.0,14.0,14.0,1092504.0,940000.0,2.19,1,0,1,1.88
1.0,200000.0,200000.0,2.0,54.0,1,3.0,13.0,5.0,588421.0,1160000.0,2.94,1,0,1,5.8
1.0,500000.0,175682.06,2.0,59.0,0,3.0,6.0,30.0,5691968.0,12800000.0,11.38,1,0,1,25.6
1.0,200000.0,141322.99,1.0,47.0,0,3.0,20.0,20.0,466887.0,565000.0,2.33,1,0,1,2.825
1.0,250000.0,172577.19,2.0,55.0,1,2.0,22.0,4.0,2862679.0,820000.0,11.45,1,0,1,3.28
1.0,500000.0,465808.08,3.0,48.0,0,5.0,22.0,14.0,2930243.0,840000.0,5.86,1,0,0,1.68
1.0,750000.0,315694.59,5.0,31.0,0,3.0,7.0,7.0,3484795.0,1212000.0,4.65,1,0,1,1.616
1.0,250000.0,31620.16,1.0,51.0,0,5.0,5.0,5.0,321688.0,420000.0,1.29,1,0,1,1.68
1.0,500000.0,268713.51,1.0,35.0,1,1.0,3.0,2.0,2356433.0,600000.0,4.71,1,0,1,1.2
1.0,700000.0,650676.54,1.0,44.0,0,0.0,10.0,8.0,3645872.0,1072000.0,5.21,1,0,1,1.5314285714285714
1.0,700000.0,577175.93,2.0,56.0,0,1.0,11.0,20.0,1778172.0,1180000.0,2.54,1,0,1,1.6857142857142857
1.0,400000.0,204944.16,4.0,52.0,0,1.0,37.0,12.0,1111920.0,700000.0,2.78,1,0,0,1.75
1.0,750000.0,525381.23,1.0,39.0,0,4.0,17.0,17.0,2771244.0,1010000.0,3.69,1,0,1,1.3466666666666667
1.0,500000.0,308582.27,1.0,32.0,0,2.0,3.0,3.0,367401.0,870000.0,0.73,1,0,0,1.74
1.0,250000.0,177836.01,2.0,39.0,0,1.0,7.0,4.0,630623.0,590000.0,2.52,1,0,0,2.36
1.0,250000.0,164276.14,1.0,48.0,1,2.0,20.0,16.0,545171.0,635000.0,2.18,1,0,1,2.54
1.0,500000.0,430428.83,2.0,38.0,1,4.0,37.0,7.0,497432.0,1524000.0,0.99,1,0,1,3.048
1.0,300000.0,61393.49,1.0,52.0,0,4.0,20.0,15.0,520543.0,638000.0,1.74,1,0,1,2.1266666666666665
1.0,300000.0,236858.62,2.0,56.0,0,4.0,56.0,18.0,767458.0,801000.0,2.56,1,0,1,2.67
0.0,300000.0,287408.14,1.0,43.0,0,5.0,43.0,5.0,507400.0,950000.0,1.69,1,0,1,3.1666666666666665
1.0,900000.0,863949.27,2.0,39.0,1,3.0,5.0,5.0,400019.0,1576000.0,0.44,1,0,1,1.751111111111111
1.0,500000.0,89657.65,5.0,35.0,1,1.0,5.0,3.0,391509.47,130000.0,0.78,1,0,0,0.26
1.0,300000.0,84091.44,2.0,55.0,0,3.0,20.0,20.0,1992000.0,394000.0,6.64,1,0,1,1.3133333333333332
0.0,400000.0,289555.11,2.0,42.0,0,4.0,40.0,2.0,1817252.0,953000.0,4.54,1,0,0,2.3825
1.0,1000000.0,1000000.0,3.0,62.0,1,2.0,36.0,36.0,1854057.0,2238000.0,1.85,1,0,1,2.238
1.0,600000.0,427610.03,4.0,42.0,0,1.0,40.0,14.0,2279337.0,3100000.0,3.8,1,0,1,5.166666666666667
1.0,300000.0,187865.13,2.0,41.0,1,2.0,40.0,3.0,936040.0,368000.0,3.12,1,0,1,1.2266666666666666
0.0,400000.0,319187.81,1.0,46.0,1,3.0,15.0,15.0,1284644.0,900000.0,3.21,1,0,1,2.25
1.0,800000.0,800000.0,5.0,38.0,0,1.0,16.0,10.0,2181743.0,1561000.0,2.73,1,0,1,1.95125
0.0,300000.0,134420.68,1.0,45.0,1,3.0,20.0,3.0,649840.0,850000.0,2.17,1,0,1,2.8333333333333335
1.0,300000.0,112769.0,3.0,48.0,0,4.0,7.0,16.0,2181609.0,410000.0,7.27,1,0,1,1.3666666666666667
1.0,400000.0,343156.61,2.0,50.0,0,4.0,28.0,6.0,981342.0,650000.0,2.45,1,0,1,1.625
1.0,500000.0,263245.1,3.0,51.0,1,3.0,4.0,4.0,1551425.0,785000.0,3.1,1,0,1,1.57
1.0,500000.0,500000.0,1.0,51.0,1,2.0,24.0,31.0,1295140.0,1135000.0,2.59,1,0,1,2.27
1.0,500000.0,176225.97,3.0,55.0,1,4.0,20.0,20.0,5722187.0,980000.0,11.44,1,0,1,1.96
1.0,600000.0,558382.32,1.0,35.0,0,2.0,11.0,7.0,1204895.0,870000.0,2.01,1,0,1,1.45
1.0,500000.0,198694.83,1.0,55.0,1,3.0,13.0,18.0,1230372.0,950000.0,2.46,1,0,1,1.9
0.0,304773.23,283516.62,1.0,45.0,1,3.0,45.0,13.0,4939775.0,1050000.0,16.21,1,0,1,3.4451844737150967
1.0,500000.0,463233.42,3.0,39.0,0,4.0,9.0,3.0,755488.0,780000.0,1.51,1,0,1,1.56
1.0,500000.0,76757.52,5.0,60.0,0,4.0,58.0,16.0,896440.0,953000.0,1.79,1,0,1,1.906
1.0,500000.0,255521.79,2.0,56.0,0,5.0,15.0,10.0,1983136.0,739000.0,3.97,1,0,1,1.478
1.0,800000.0,800000.0,1.0,57.0,0,3.0,16.0,19.0,3377571.0,1370000.0,4.22,1,0,1,1.7125
1.0,400000.0,312975.42,3.0,48.0,0,4.0,15.0,18.0,536282.0,588000.0,1.34,1,0,1,1.47
1.0,700000.0,700000.0,5.0,51.0,0,3.0,23.0,8.0,1648425.0,1120000.0,2.35,1,0,0,1.6
1.0,500000.0,258449.74,1.0,33.0,0,2.0,10.0,10.0,2283531.0,848000.0,4.57,1,0,1,1.696
1.0,400000.0,253220.26,1.0,42.0,1,5.0,2.0,3.0,1202852.0,700000.0,3.01,1,0,1,1.75
1.0,750000.0,679935.85,1.0,46.0,0,1.0,46.0,13.0,2979339.0,1500000.0,3.97,1,0,0,2.0
1.0,500000.0,407132.5,2.0,42.0,1,3.0,18.0,5.0,892401.0,1437000.0,1.78,1,0,1,2.874
1.0,450000.0,344345.26,2.0,46.0,0,2.0,16.0,16.0,1440275.0,1110000.0,3.2,1,0,1,2.466666666666667
1.0,300000.0,190491.06,1.0,55.0,0,1.0,55.0,6.0,996509.0,450000.0,3.32,1,0,0,1.5
1.0,500000.0,293652.13,1.0,49.0,1,3.0,7.0,7.0,887814.0,840000.0,1.78,1,0,1,1.68
1.0,500000.0,261951.34,1.0,41.0,0,4.0,17.0,16.0,581265.0,500000.0,1.16,1,0,0,1.0
1.0,477140.75,407587.27,1.0,42.0,0,4.0,18.0,5.0,875773.0,953000.0,1.84,1,0,1,1.997314209695986
1.0,300000.0,91402.95,3.0,38.0,0,1.0,21.0,15.0,3145686.0,500000.0,10.49,1,0,0,1.6666666666666667
1.0,50000.0,50000.0,1.0,22.0,1,5.0,7.0,1.0,72420.0,134667.0,1.45,1,0,0,2.693
1.0,50000.0,33941.0,1.0,53.0,1,1.0,10.0,1.0,180568.0,45700.0,3.61,0,1,0,0.914
0.0,70000.0,1.0,1.0,39.0,0,3.0,7.0,1.0,69884.0,0.0,1.0,0,1,0,0.0
0.0,40000.0,1.0,2.0,53.0,1,1.0,46.0,0.0,44918.0,16000.0,1.12,1,0,1,0.4
0.0,15000.0,1.0,2.0,27.0,1,2.0,0.166666667,0.0,17994.0,0.0,1.2,1,0,1,0.0
0.0,10000.0,1.0,3.0,49.0,1,5.0,7.0,1.0,18420.0,0.0,1.84,1,0,0,0.0
0.0,150000.0,1.0,2.0,52.0,1,3.0,6.0,1.0,288093.0,180000.0,1.92,0,1,1,1.2
0.0,50000.0,1.0,2.0,39.0,1,5.0,30.0,1.0,50714.0,0.0,1.01,1,0,1,0.0
0.0,21504.0,1.0,2.0,52.0,1,5.0,12.0,1.0,75716.0,38600.0,3.52,1,0,1,1.795
0.0,17203.0,1.0,7.0,39.0,1,3.0,34.0,0.0,54825.0,0.0,3.19,1,0,0,0.0
0.0,53026.0,27442.0,11.0,46.0,1,3.0,5.0,1.0,266465.0,85600.0,5.03,0,1,1,1.614
0.0,30000.0,12577.0,5.0,61.0,1,3.0,30.0,1.0,57196.0,19760.0,1.91,1,0,1,0.659
0.0,50000.0,1.0,2.0,42.0,0,2.0,3.0,0.0,52900.0,0.0,1.06,0,1,1,0.0
0.0,60000.0,1.0,10.0,49.0,1,1.0,6.0,1.0,70000.0,0.0,1.17,1,0,0,0.0
0.0,10000.0,1.0,1.0,35.0,0,5.0,10.0,0.0,10203.0,0.0,1.02,1,0,0,0.0
0.0,15000.0,1.0,1.0,52.0,1,3.0,16.0,0.0,27087.0,0.0,1.81,1,0,1,0.0
0.0,50000.0,1.0,8.0,42.0,1,3.0,3.0,1.0,100620.0,0.0,2.01,1,0,1,0.0
0.0,50000.0,1.0,4.0,42.0,1,5.0,15.0,1.0,110075.0,113000.0,2.2,1,0,1,2.26
0.0,25000.0,1.0,2.0,54.0,1,3.0,11.0,1.0,31733.0,0.0,1.27,0,1,0,0.0
0.0,30000.0,1.0,1.0,43.0,1,2.0,20.0,1.0,34548.0,0.0,1.15,1,0,0,0.0
0.0,77510.0,1.0,3.0,30.0,0,2.0,3.0,0.0,242013.0,56000.0,3.12,1,0,1,0.722
0.0,230000.0,1.0,7.0,42.0,1,1.0,17.0,1.0,314481.0,29000.0,1.37,0,1,0,0.126
0.0,90000.0,66497.0,14.0,54.0,1,3.0,19.0,1.0,236832.0,300000.0,2.63,1,0,1,3.333
0.0,161500.0,100.0,6.0,41.0,1,3.0,9.0,1.0,328925.0,57000.0,2.04,0,1,1,0.353
0.0,20000.0,1.0,3.0,45.0,1,4.0,4.0,1.0,28615.0,0.0,1.43,1,0,1,0.0
0.0,120000.0,1.0,6.0,60.0,0,4.0,15.0,1.0,169646.0,22500.0,1.41,0,1,1,0.188
0.0,26790.0,1.0,4.0,49.0,1,3.0,15.0,1.0,151894.0,0.0,5.67,0,1,0,0.0
0.0,40000.0,1.0,11.0,51.0,1,2.0,10.0,1.0,110490.0,22541.0,2.76,1,0,1,0.564
